epoch,accuracy,loss,val_accuracy,val_loss
0,0.999638020992279,0.0009705433622002602,0.9202725291252136,1.781113862991333
1,0.9996733665466309,0.0009786264272406697,0.9328519105911255,1.2170131206512451
2,0.9997262954711914,0.0007403632043860853,0.9245238900184631,1.5956562757492065
3,0.9995850324630737,0.001456016325391829,0.9044318795204163,1.3558703660964966
4,0.9997439980506897,0.0006739438977092505,0.9309300780296326,1.3517175912857056
5,0.9997528195381165,0.0007230624905787408,0.9287170171737671,1.4317734241485596
6,0.9996821880340576,0.0008306046365760267,0.9399569034576416,1.174936056137085
7,0.9997174739837646,0.0010304534807801247,0.9121775031089783,1.2515305280685425
8,0.9996733665466309,0.0007995227351784706,0.9258633852005005,1.5146852731704712
9,0.9996821880340576,0.0008599546854384243,0.8966280221939087,1.8461767435073853
10,0.9996291995048523,0.0010210996260866523,0.9235920906066895,1.493444800376892
11,0.999576210975647,0.0014984456356614828,0.9323277473449707,1.1407302618026733
12,0.9997086524963379,0.000623066327534616,0.9138081669807434,2.7750649452209473
13,0.9995321035385132,0.0013600628590211272,0.9115951061248779,2.000037431716919
14,0.9996910095214844,0.0009013317176140845,0.9096150398254395,2.215329647064209
15,0.9996556639671326,0.0009418926201760769,0.9191660284996033,1.645269513130188
16,0.9997086524963379,0.0008561129798181355,0.9106050729751587,2.984499931335449
17,0.9995850324630737,0.0013663052814081311,0.9223108887672424,2.1503641605377197
18,0.9996645450592041,0.001041623530909419,0.9308136105537415,1.5179604291915894
19,0.9996556639671326,0.001784594147466123,0.8880670666694641,2.0862112045288086
20,0.9997174739837646,0.0005986550240777433,0.9185253977775574,2.072415828704834
21,0.999638020992279,0.0011431645834818482,0.9171859622001648,1.6486749649047852
22,0.9996910095214844,0.0010522911325097084,0.901927649974823,1.376624345779419
23,0.9996733665466309,0.000720596348401159,0.8952885866165161,1.8156424760818481
24,0.9996910095214844,0.000841445114929229,0.9071690440177917,1.5951526165008545
25,0.9996645450592041,0.0007797142607159913,0.90268474817276,1.6769195795059204
26,0.9996998310089111,0.0010514039313420653,0.9185253977775574,1.816315770149231
27,0.9996998310089111,0.0007859143079258502,0.9210296273231506,1.8445543050765991
28,0.9996645450592041,0.0008278517634607852,0.9205637574195862,1.9003580808639526
29,0.9996821880340576,0.0008076306548900902,0.8852134346961975,2.8260035514831543
30,0.9997174739837646,0.0006623713416047394,0.9101392030715942,4.464066505432129
31,0.999602735042572,0.0013854606077075005,0.9108380675315857,2.443051338195801
32,0.9997262954711914,0.0017205026233568788,0.9352979063987732,1.4257394075393677
33,0.9997792840003967,0.0010340263834223151,0.9292411804199219,1.6715465784072876
34,0.999638020992279,0.0009036880219355226,0.8969192504882812,1.6061182022094727
35,0.9996733665466309,0.0012905698968097568,0.9246985912322998,1.6881945133209229
36,0.9996733665466309,0.0007481412030756474,0.9309883117675781,1.9950228929519653
37,0.9996556639671326,0.0008298562024720013,0.9168365001678467,1.861338496208191
38,0.9997174739837646,0.0008916663355194032,0.8995981812477112,2.022351026535034
39,0.9996645450592041,0.0009103552438318729,0.8888241648674011,2.6449644565582275
40,0.9997262954711914,0.000901566818356514,0.8895230293273926,2.7302865982055664
41,0.9996733665466309,0.001050104503519833,0.9173606634140015,2.366041421890259
42,0.9997262954711914,0.0012959134764969349,0.8764777779579163,3.538343667984009
43,0.9996733665466309,0.000829941185656935,0.899889349937439,1.806815505027771
44,0.9996998310089111,0.0011163392337039113,0.9155552983283997,2.159383535385132
45,0.9996910095214844,0.0007364640478044748,0.9000058174133301,1.7758783102035522
46,0.9996645450592041,0.0034614119213074446,0.9273775815963745,1.9938840866088867
47,0.9996733665466309,0.0009728190489113331,0.9207384586334229,2.5094854831695557
48,0.9996733665466309,0.0006665504770353436,0.9267951846122742,2.0725088119506836
49,0.9997174739837646,0.0007142330869100988,0.9165453314781189,3.4753241539001465
50,0.9997351169586182,0.0008887052536010742,0.897210419178009,2.8471791744232178
51,0.9996821880340576,0.0009436089894734323,0.9209131598472595,2.648139238357544
52,0.9996468424797058,0.0013353839749470353,0.8987246155738831,2.1930768489837646
53,0.9997262954711914,0.0006349969189614058,0.8988993167877197,2.3356363773345947
54,0.9996910095214844,0.0007304603350348771,0.8934832215309143,2.184556007385254
55,0.9996645450592041,0.0009556009899824858,0.8970939517021179,2.0326755046844482
56,0.9997262954711914,0.0009807439055293798,0.8885912299156189,2.7053582668304443
57,0.9996998310089111,0.0007633247296325862,0.9132257699966431,3.360417127609253
58,0.9996556639671326,0.0008393906755372882,0.9290664196014404,1.7744386196136475
59,0.9996291995048523,0.0024253823794424534,0.9200395941734314,2.615901231765747
60,0.9995939135551453,0.0015273556346073747,0.9249315857887268,2.4324049949645996
61,0.9996998310089111,0.0009289725567214191,0.9086832404136658,1.8529760837554932
62,0.9997086524963379,0.0006814328371547163,0.9255721569061279,2.676334857940674
63,0.999638020992279,0.0009383874130435288,0.8947644233703613,2.4027493000030518
64,0.9996645450592041,0.001174474018625915,0.9231844544410706,1.4810441732406616
65,0.9996115565299988,0.0011872636387124658,0.8862034678459167,2.7614316940307617
66,0.9996998310089111,0.0013522733934223652,0.8873682618141174,3.3362326622009277
67,0.9997528195381165,0.0006901079905219376,0.8870187997817993,3.106518507003784
68,0.9996645450592041,0.0009044823818840086,0.9020441174507141,3.9218380451202393
69,0.9996910095214844,0.0019347069319337606,0.8979092836380005,3.1878702640533447
70,0.9996733665466309,0.0010786264901980758,0.8795061707496643,3.8984549045562744
71,0.9996821880340576,0.0014963624998927116,0.9255721569061279,2.690600633621216
72,0.9996821880340576,0.0008564157760702074,0.9198066592216492,2.6441211700439453
73,0.9997262954711914,0.0008984029991552234,0.8861452341079712,3.0801284313201904
74,0.9996556639671326,0.0007824175991117954,0.8944732546806335,4.744024276733398
75,0.9997086524963379,0.0008513869252055883,0.9128181338310242,3.0049545764923096
76,0.9996733665466309,0.0008825456025078893,0.8924348950386047,5.006617546081543
77,0.9996733665466309,0.0011346201645210385,0.9222526550292969,2.292289972305298
78,0.9996910095214844,0.0007202568813227117,0.8939490914344788,3.2459583282470703
79,0.9996115565299988,0.0009568011155351996,0.9095568060874939,1.728115200996399
80,0.9997174739837646,0.0007018957403488457,0.901927649974823,2.037104368209839
81,0.9996645450592041,0.002717201365157962,0.9269698858261108,2.302652597427368
82,0.9996998310089111,0.0006851298385299742,0.9221361875534058,2.2954678535461426
83,0.9996910095214844,0.0008363001979887486,0.9215537905693054,1.7049732208251953
84,0.9995850324630737,0.008540952578186989,0.9121192693710327,2.3557589054107666
85,0.9997174739837646,0.0009290898451581597,0.9123522043228149,3.7942986488342285
86,0.9996468424797058,0.001155777950771153,0.914623498916626,3.64705228805542
87,0.9996733665466309,0.0007083301898092031,0.9058878421783447,2.632033109664917
88,0.9996821880340576,0.0009238929487764835,0.9105468392372131,1.650654911994934
89,0.9996115565299988,0.0013977945782244205,0.9085667729377747,2.829780101776123
90,0.999638020992279,0.000986528699286282,0.9003552794456482,2.901705741882324
91,0.9995585680007935,0.0017312089912593365,0.9021024107933044,2.584608793258667
92,0.9996998310089111,0.000872136908583343,0.9002387523651123,2.797683000564575
93,0.9996556639671326,0.0008796702604740858,0.9062954783439636,2.176546573638916
94,0.9996115565299988,0.0007690135971643031,0.8993069529533386,2.544957160949707
95,0.9996733665466309,0.0009598274482414126,0.9059460759162903,1.8448001146316528
96,0.999602735042572,0.001161280320957303,0.9311047792434692,2.018864870071411
97,0.9997351169586182,0.000728459854144603,0.9065867066383362,2.071848154067993
98,0.9996645450592041,0.0022097367327660322,0.9183506965637207,3.7470006942749023
99,0.9997174739837646,0.0007799126906320453,0.9058296084403992,2.128678560256958
